Alert_ID,Transaction_ID,Customer_ID,Alert_Date,Risk_Score,Risk_Tier,Investigation_Status,Investigator_ID,Investigation_Start,Investigation_End,Resolution_Time_Minutes,Outcome
378,3940528,C1683113401,2020-01-12 22:00:00,0.4223709022153397,Medium,Pending,INV_17,2020-01-02 11:10:00,2020-01-02 14:02:00,172,Fraud
379,3940645,C1662464358,2020-01-12 22:00:00,0.5037235457327852,Medium,Pending,INV_14,2020-01-02 11:17:00,2020-01-02 11:59:00,42,Fraud
380,3941240,C1531243345,2020-01-12 22:00:00,0.6146185248254132,Medium,Pending,INV_19,2020-01-02 10:19:00,2020-01-02 11:05:00,46,False Positive
381,3941901,C2094706712,2020-01-12 22:00:00,0.6899363418063537,Medium,Pending,INV_3,2020-01-02 11:51:00,2020-01-02 12:45:00,54,Fraud
382,3941902,C1191310740,2020-01-12 22:00:00,0.5250798962596397,Medium,Pending,INV_7,2020-01-02 10:37:00,2020-01-02 11:45:00,68,False Positive
383,3941936,C263057187,2020-01-12 22:00:00,0.416225554743138,Medium,Pending,INV_8,2020-01-02 10:49:00,2020-01-02 12:21:00,92,False Positive
384,3944909,C888485554,2020-01-12 22:00:00,0.4263504579295734,Medium,Pending,INV_16,2020-01-02 12:25:00,2020-01-02 14:23:00,118,Fraud
385,3946486,C391379708,2020-01-12 22:00:00,0.5785633973282103,Medium,Pending,INV_25,2020-01-02 12:40:00,2020-01-02 14:27:00,107,False Positive
386,3946736,C21973006,2020-01-12 22:00:00,0.4867546563478213,Medium,Pending,INV_21,2020-01-02 12:08:00,2020-01-02 13:49:00,101,Fraud
387,3946830,C1667108697,2020-01-12 22:00:00,0.5180190251571295,Medium,Pending,INV_6,2020-01-02 11:25:00,2020-01-02 13:14:00,109,Fraud
388,3946899,C639925408,2020-01-12 22:00:00,0.4221694764385493,Medium,Pending,INV_24,2020-01-02 12:47:00,2020-01-02 13:19:00,32,Fraud
389,3946921,C1425667947,2020-01-12 22:00:00,0.8291842556357418,High,Pending,INV_13,2020-01-02 11:07:00,2020-01-02 13:17:00,130,Fraud
390,3947119,C1848238880,2020-01-12 22:00:00,0.4773417284241378,Medium,Pending,INV_5,2020-01-02 11:50:00,2020-01-02 12:35:00,45,False Positive
391,3947120,C602332398,2020-01-12 22:00:00,0.4104838460882227,Medium,Pending,INV_15,2020-01-02 12:05:00,2020-01-02 14:18:00,133,False Positive
392,3948192,C1594446101,2020-01-12 23:00:00,0.4285161269449745,Medium,Pending,INV_5,2020-01-02 11:28:00,2020-01-02 12:53:00,85,Fraud
393,3948509,C1680772125,2020-01-12 23:00:00,0.7174426222450498,High,Pending,INV_2,2020-01-02 12:49:00,2020-01-02 15:01:00,132,Fraud
394,3948510,C560508233,2020-01-12 23:00:00,0.4664437409865937,Medium,Pending,INV_17,2020-01-02 11:37:00,2020-01-02 14:25:00,168,Fraud
395,3949507,C485827693,2020-01-12 23:00:00,0.4492978063906248,Medium,Pending,INV_3,2020-01-02 12:47:00,2020-01-02 14:07:00,80,Fraud
396,3950054,C694045771,2020-01-12 23:00:00,0.4112417221491337,Medium,Pending,INV_23,2020-01-02 11:37:00,2020-01-02 13:21:00,104,False Positive
397,3951027,C70980571,2020-01-12 23:00:00,0.4395962327762702,Medium,Pending,INV_23,2020-01-02 12:41:00,2020-01-02 14:50:00,129,Fraud
398,3951373,C214674995,2020-01-12 23:00:00,0.4006827267378015,Medium,Pending,INV_19,2020-01-02 11:25:00,2020-01-02 11:37:00,12,Fraud
399,3951374,C711039936,2020-01-12 23:00:00,0.5295415934840298,Medium,Pending,INV_18,2020-01-02 13:06:00,2020-01-02 15:00:00,114,False Positive
400,3951788,C964007698,2020-01-12 23:00:00,0.5624665305023709,Medium,Pending,INV_11,2020-01-02 13:10:00,2020-01-02 13:36:00,26,False Positive
401,3952421,C1316421293,2020-01-12 23:00:00,0.5947726467484427,Medium,Pending,INV_6,2020-01-02 12:51:00,2020-01-02 13:47:00,56,Fraud
402,3953203,C1357223417,2020-01-12 23:00:00,0.4577298900581924,Medium,Pending,INV_9,2020-01-02 13:50:00,2020-01-02 14:09:00,19,Fraud
403,3953204,C597104192,2020-01-12 23:00:00,0.4243876500445073,Medium,Pending,INV_15,2020-01-02 13:14:00,2020-01-02 15:19:00,125,Fraud
404,3953741,C1767645960,2020-01-12 23:00:00,0.4031942830948735,Medium,Pending,INV_22,2020-01-02 12:07:00,2020-01-02 13:14:00,67,Fraud
405,3953889,C893113779,2020-01-12 23:00:00,0.6891402356383651,Medium,Pending,INV_10,2020-01-02 13:20:00,2020-01-02 15:41:00,141,Fraud
406,3954749,C407051356,2020-01-13 00:00:00,0.4900777201497827,Medium,Pending,INV_5,2020-01-02 12:30:00,2020-01-02 14:50:00,140,False Positive
407,3955288,C1452457861,2020-01-13 00:00:00,0.5811338308185152,Medium,Pending,INV_2,2020-01-02 13:05:00,2020-01-02 13:17:00,12,False Positive
408,3955555,C1723890270,2020-01-13 00:00:00,0.4805392367267969,Medium,Pending,INV_24,2020-01-02 12:35:00,2020-01-02 12:51:00,16,Fraud
409,3956687,C935820474,2020-01-13 00:00:00,0.4304261071410677,Medium,Pending,INV_9,2020-01-02 13:14:00,2020-01-02 13:26:00,12,Fraud
410,3956779,C2032511839,2020-01-13 00:00:00,0.4733145941775981,Medium,Pending,INV_7,2020-01-02 13:49:00,2020-01-02 15:35:00,106,False Positive
411,3956916,C1975254090,2020-01-13 00:00:00,0.5328623227541736,Medium,Pending,INV_25,2020-01-02 12:05:00,2020-01-02 13:39:00,94,Fraud
412,3956917,C91558746,2020-01-13 00:00:00,0.4381424150695297,Medium,Pending,INV_8,2020-01-02 12:05:00,2020-01-02 13:36:00,91,Fraud
413,3957016,C1698695771,2020-01-13 00:00:00,0.4042031296932779,Medium,Pending,INV_1,2020-01-02 13:58:00,2020-01-02 14:24:00,26,False Positive
414,3957079,C1453605570,2020-01-13 00:00:00,0.56326996094118,Medium,Pending,INV_12,2020-01-02 12:18:00,2020-01-02 14:31:00,133,False Positive
415,3957928,C2144190304,2020-01-13 00:00:00,0.4600509455598408,Medium,Pending,INV_8,2020-01-02 12:31:00,2020-01-02 13:14:00,43,Fraud
416,3958046,C662971535,2020-01-13 00:00:00,0.4094819871082933,Medium,Pending,INV_12,2020-01-02 13:45:00,2020-01-02 16:29:00,164,False Positive
417,3958074,C1381303384,2020-01-13 00:00:00,0.4439398917831608,Medium,Pending,INV_10,2020-01-02 13:07:00,2020-01-02 14:00:00,53,False Positive
418,3958770,C1074861133,2020-01-13 01:00:00,0.4766601505359925,Medium,Pending,INV_17,2020-01-02 14:57:00,2020-01-02 17:45:00,168,False Positive
419,3959157,C1783075050,2020-01-13 01:00:00,0.4586249140897224,Medium,Pending,INV_15,2020-01-02 14:51:00,2020-01-02 15:21:00,30,Fraud
420,3960278,C765197285,2020-01-13 03:00:00,0.5166920336873569,Medium,Pending,INV_10,2020-01-02 14:54:00,2020-01-02 16:03:00,69,Fraud
421,3960963,C435736627,2020-01-13 09:00:00,0.4069535155988501,Medium,Pending,INV_23,2020-01-02 13:22:00,2020-01-02 14:47:00,85,False Positive
422,3962259,C129944225,2020-01-13 09:00:00,0.5383607163429013,Medium,Pending,INV_8,2020-01-02 14:30:00,2020-01-02 16:33:00,123,Fraud
423,3962260,C132461955,2020-01-13 09:00:00,0.409201764162481,Medium,Pending,INV_13,2020-01-02 13:41:00,2020-01-02 14:41:00,60,False Positive
424,3963206,C1560421779,2020-01-13 09:00:00,0.4635069146496577,Medium,Pending,INV_9,2020-01-02 13:34:00,2020-01-02 15:35:00,121,Fraud
425,3963207,C267892591,2020-01-13 09:00:00,0.5114773998627955,Medium,Pending,INV_21,2020-01-02 14:39:00,2020-01-02 15:40:00,61,False Positive
426,3963399,C1312906425,2020-01-13 09:00:00,0.5858690195319352,Medium,Pending,INV_21,2020-01-02 14:22:00,2020-01-02 15:37:00,75,Fraud
427,3963648,C515885166,2020-01-13 09:00:00,0.4779147017810424,Medium,Pending,INV_9,2020-01-02 14:22:00,2020-01-02 16:48:00,146,Fraud
428,3963724,C208859877,2020-01-13 09:00:00,0.5448762718278211,Medium,Pending,INV_13,2020-01-02 14:51:00,2020-01-02 17:39:00,168,Fraud
429,3963725,C1127008481,2020-01-13 09:00:00,0.4150455521538854,Medium,Pending,INV_8,2020-01-02 14:08:00,2020-01-02 15:14:00,66,False Positive
430,3964692,C1323232560,2020-01-13 09:00:00,0.4262321755141851,Medium,Pending,INV_24,2020-01-02 14:14:00,2020-01-02 16:02:00,108,False Positive
431,3965212,C1568995278,2020-01-13 09:00:00,0.5502583761102554,Medium,Pending,INV_14,2020-01-02 14:56:00,2020-01-02 15:14:00,18,Fraud
432,3965213,C1710368360,2020-01-13 09:00:00,0.4501014200725007,Medium,Pending,INV_7,2020-01-02 15:25:00,2020-01-02 15:46:00,21,Fraud
433,3965380,C1346063355,2020-01-13 09:00:00,0.4385253830087741,Medium,Pending,INV_2,2020-01-02 14:33:00,2020-01-02 15:23:00,50,False Positive
434,3966069,C891250969,2020-01-13 09:00:00,0.5190808140092839,Medium,Pending,INV_23,2020-01-02 14:40:00,2020-01-02 16:58:00,138,False Positive
435,3966070,C1023668072,2020-01-13 09:00:00,0.5338559968266299,Medium,Pending,INV_21,2020-01-02 14:49:00,2020-01-02 16:02:00,73,Fraud
436,3966173,C1979779411,2020-01-13 09:00:00,0.5777488333586752,Medium,Pending,INV_14,2020-01-02 15:42:00,2020-01-02 17:36:00,114,Fraud
437,3966174,C436406406,2020-01-13 09:00:00,0.496797657758214,Medium,Pending,INV_16,2020-01-02 14:32:00,2020-01-02 17:19:00,167,False Positive
438,3966362,C624944133,2020-01-13 09:00:00,0.5021998682725951,Medium,Pending,INV_5,2020-01-02 14:30:00,2020-01-02 17:21:00,171,Fraud
439,3966417,C951935604,2020-01-13 09:00:00,0.4459480110597605,Medium,Pending,INV_15,2020-01-02 14:18:00,2020-01-02 14:50:00,32,Fraud
440,3966472,C80571844,2020-01-13 09:00:00,0.4198056057399735,Medium,Pending,INV_20,2020-01-02 14:19:00,2020-01-02 15:58:00,99,False Positive
441,3967545,C1622870367,2020-01-13 09:00:00,0.6567020329434983,Medium,Pending,INV_1,2020-01-02 14:44:00,2020-01-02 16:55:00,131,Fraud
442,3967969,C2120801782,2020-01-13 09:00:00,0.7059548167180862,High,Pending,INV_4,2020-01-02 15:04:00,2020-01-02 15:30:00,26,Fraud
443,3968080,C1542494659,2020-01-13 09:00:00,0.4758060750451554,Medium,Pending,INV_6,2020-01-02 15:17:00,2020-01-02 15:56:00,39,Fraud
444,3969237,C1085720598,2020-01-13 09:00:00,0.4147122907895731,Medium,Pending,INV_1,2020-01-02 14:41:00,2020-01-02 15:45:00,64,Fraud
445,3969238,C891246737,2020-01-13 09:00:00,0.495675829769477,Medium,Pending,INV_15,2020-01-02 14:16:00,2020-01-02 15:57:00,101,False Positive
446,3969461,C1230329260,2020-01-13 09:00:00,0.5222707552061986,Medium,Pending,INV_9,2020-01-02 15:25:00,2020-01-02 18:06:00,161,False Positive
447,3969811,C617833265,2020-01-13 09:00:00,0.4941520824194725,Medium,Pending,INV_21,2020-01-02 16:28:00,2020-01-02 19:19:00,171,False Positive
448,3969812,C646671668,2020-01-13 09:00:00,0.4294494621042771,Medium,Pending,INV_10,2020-01-02 16:35:00,2020-01-02 16:56:00,21,Fraud
449,3970104,C960168077,2020-01-13 09:00:00,0.4258115608168664,Medium,Pending,INV_15,2020-01-02 15:33:00,2020-01-02 17:45:00,132,Fraud
450,3970592,C1076609603,2020-01-13 09:00:00,0.5639614479631945,Medium,Pending,INV_9,2020-01-02 16:01:00,2020-01-02 16:11:00,10,False Positive
451,3971442,C1296840527,2020-01-13 09:00:00,0.4340489440310839,Medium,Pending,INV_15,2020-01-02 16:03:00,2020-01-02 18:43:00,160,Fraud
452,3972209,C329129505,2020-01-13 09:00:00,0.414618103474531,Medium,Pending,INV_14,2020-01-02 15:53:00,2020-01-02 16:39:00,46,Fraud
453,3972822,C1851498352,2020-01-13 09:00:00,0.409431140640332,Medium,Pending,INV_17,2020-01-02 16:58:00,2020-01-02 19:52:00,174,Fraud
454,3973644,C515813026,2020-01-13 09:00:00,0.408630553876474,Medium,Pending,INV_12,2020-01-02 15:59:00,2020-01-02 18:43:00,164,Fraud
455,3973645,C1072861941,2020-01-13 09:00:00,0.4753486434839832,Medium,Pending,INV_7,2020-01-02 16:22:00,2020-01-02 17:58:00,96,False Positive
456,3974045,C150783217,2020-01-13 09:00:00,0.4266498069083645,Medium,Pending,INV_2,2020-01-02 16:20:00,2020-01-02 17:34:00,74,Fraud
457,3974046,C1336686775,2020-01-13 09:00:00,0.4220885580417261,Medium,Pending,INV_16,2020-01-02 16:07:00,2020-01-02 16:53:00,46,False Positive
458,3974062,C1084961202,2020-01-13 09:00:00,0.5651633793714281,Medium,Pending,INV_16,2020-01-02 16:16:00,2020-01-02 17:21:00,65,Fraud
459,3974598,C1937125986,2020-01-13 09:00:00,0.5135707120972178,Medium,Pending,INV_11,2020-01-02 17:28:00,2020-01-02 18:20:00,52,False Positive
460,3974674,C1077326407,2020-01-13 09:00:00,0.4370737198467562,Medium,Pending,INV_14,2020-01-02 17:06:00,2020-01-02 19:46:00,160,Fraud
461,3974975,C1929249489,2020-01-13 09:00:00,0.5809165257427242,Medium,Pending,INV_8,2020-01-02 16:45:00,2020-01-02 18:12:00,87,False Positive
462,3975260,C1575116073,2020-01-13 09:00:00,0.4554497451613787,Medium,Pending,INV_8,2020-01-02 17:49:00,2020-01-02 19:11:00,82,False Positive
463,3975451,C1298650483,2020-01-13 09:00:00,0.4442233173937508,Medium,Pending,INV_11,2020-01-02 17:50:00,2020-01-02 19:22:00,92,Fraud
464,3975851,C1287288161,2020-01-13 09:00:00,0.5050835387488836,Medium,Pending,INV_9,2020-01-02 17:32:00,2020-01-02 20:09:00,157,Fraud
465,3975852,C649996623,2020-01-13 09:00:00,0.4941545011522367,Medium,Pending,INV_11,2020-01-02 17:12:00,2020-01-02 19:00:00,108,False Positive
466,3976619,C738838586,2020-01-13 09:00:00,0.5069232583283878,Medium,Pending,INV_4,2020-01-02 17:45:00,2020-01-02 20:41:00,176,False Positive
467,3977500,C623987066,2020-01-13 09:00:00,0.4877679728655362,Medium,Pending,INV_20,2020-01-02 17:59:00,2020-01-02 20:39:00,160,Fraud
468,3978540,C127938067,2020-01-13 09:00:00,0.4972891713183247,Medium,Pending,INV_22,2020-01-02 16:19:00,2020-01-02 16:50:00,31,False Positive
469,3980076,C503937936,2020-01-13 09:00:00,0.6580685842441087,Medium,Pending,INV_17,2020-01-02 17:38:00,2020-01-02 19:56:00,138,Fraud
470,3980077,C1753505198,2020-01-13 09:00:00,0.4150605811899111,Medium,Pending,INV_5,2020-01-02 17:44:00,2020-01-02 18:11:00,27,Fraud
471,3980218,C1275690114,2020-01-13 09:00:00,0.6669766400366562,Medium,Pending,INV_3,2020-01-02 17:04:00,2020-01-02 18:22:00,78,Fraud
472,3980721,C1714613851,2020-01-13 09:00:00,0.4940359816566654,Medium,Pending,INV_12,2020-01-02 17:30:00,2020-01-02 19:59:00,149,Fraud
473,3980845,C984130284,2020-01-13 09:00:00,0.4054885982840671,Medium,Pending,INV_11,2020-01-02 17:37:00,2020-01-02 19:44:00,127,False Positive
474,3981588,C1697395210,2020-01-13 10:00:00,0.6323110604663715,Medium,Pending,INV_23,2020-01-02 18:44:00,2020-01-02 20:34:00,110,Fraud
475,3982238,C1062535519,2020-01-13 10:00:00,0.4794365803546446,Medium,Pending,INV_12,2020-01-02 18:02:00,2020-01-02 18:27:00,25,False Positive
476,3982239,C391600524,2020-01-13 10:00:00,0.431105951489223,Medium,Pending,INV_15,2020-01-02 17:19:00,2020-01-02 19:07:00,108,False Positive
477,3983146,C1086933587,2020-01-13 10:00:00,0.4889924365833474,Medium,Pending,INV_1,2020-01-02 17:15:00,2020-01-02 19:40:00,145,Fraud
478,3983832,C2096304725,2020-01-13 10:00:00,0.5347009395435837,Medium,Pending,INV_24,2020-01-02 17:12:00,2020-01-02 19:39:00,147,Fraud
479,3984136,C748391366,2020-01-13 10:00:00,0.6404687430172384,Medium,Pending,INV_9,2020-01-02 17:14:00,2020-01-02 18:37:00,83,Fraud
480,3984304,C523459061,2020-01-13 10:00:00,0.508695494408132,Medium,Pending,INV_1,2020-01-02 17:59:00,2020-01-02 20:40:00,161,False Positive
481,3985213,C388777332,2020-01-13 10:00:00,0.452046670318657,Medium,Pending,INV_14,2020-01-02 18:38:00,2020-01-02 20:45:00,127,Fraud
482,3985598,C1478770620,2020-01-13 10:00:00,0.4776981063556745,Medium,Pending,INV_25,2020-01-02 18:01:00,2020-01-02 18:53:00,52,Fraud
483,3985599,C466891395,2020-01-13 10:00:00,0.4254113409214649,Medium,Pending,INV_8,2020-01-02 18:46:00,2020-01-02 21:11:00,145,Fraud
484,3987955,C52099901,2020-01-13 10:00:00,0.4262843724532621,Medium,Pending,INV_14,2020-01-02 17:17:00,2020-01-02 19:26:00,129,False Positive
485,3988163,C197810089,2020-01-13 10:00:00,0.521126731181628,Medium,Pending,INV_19,2020-01-02 19:49:00,2020-01-02 20:24:00,35,Fraud
486,3988164,C1971949990,2020-01-13 10:00:00,0.5800148598314978,Medium,Pending,INV_8,2020-01-02 18:05:00,2020-01-02 19:14:00,69,False Positive
487,3988292,C1788896326,2020-01-13 10:00:00,0.5619498077694988,Medium,Pending,INV_21,2020-01-02 19:03:00,2020-01-02 19:43:00,40,Fraud
488,3988293,C342398736,2020-01-13 10:00:00,0.5449465383505914,Medium,Pending,INV_18,2020-01-02 19:44:00,2020-01-02 22:18:00,154,False Positive
489,3988563,C632309450,2020-01-13 10:00:00,0.4727326790133453,Medium,Pending,INV_24,2020-01-02 18:31:00,2020-01-02 20:29:00,118,False Positive
490,3991243,C812415403,2020-01-13 10:00:00,0.6290713113050757,Medium,Pending,INV_14,2020-01-02 18:15:00,2020-01-02 19:54:00,99,False Positive
491,3991244,C985106801,2020-01-13 10:00:00,0.4325974679738671,Medium,Pending,INV_6,2020-01-02 19:37:00,2020-01-02 21:03:00,86,Fraud
492,3991639,C300140823,2020-01-13 10:00:00,0.783458759606971,High,Pending,INV_13,2020-01-02 19:21:00,2020-01-02 21:19:00,118,False Positive
493,3992086,C1251345685,2020-01-13 10:00:00,0.5768518807317252,Medium,Pending,INV_22,2020-01-02 19:41:00,2020-01-02 20:10:00,29,Fraud
494,3992397,C2120715360,2020-01-13 10:00:00,0.4271526155105491,Medium,Pending,INV_4,2020-01-02 18:27:00,2020-01-02 18:40:00,13,Fraud
495,3992984,C604492107,2020-01-13 10:00:00,0.6463794180597917,Medium,Pending,INV_20,2020-01-02 18:09:00,2020-01-02 19:36:00,87,Fraud
496,3993300,C572822641,2020-01-13 10:00:00,0.4309101713404627,Medium,Pending,INV_7,2020-01-02 19:24:00,2020-01-02 21:16:00,112,Fraud
497,3993301,C650238375,2020-01-13 10:00:00,0.5390405337346384,Medium,Pending,INV_1,2020-01-02 19:54:00,2020-01-02 21:07:00,73,False Positive
498,3994299,C204877075,2020-01-13 10:00:00,0.4788243234701879,Medium,Pending,INV_22,2020-01-02 18:08:00,2020-01-02 18:22:00,14,False Positive
499,3994315,C756061556,2020-01-13 10:00:00,0.4154410947321414,Medium,Pending,INV_12,2020-01-02 20:55:00,2020-01-02 21:21:00,26,Fraud
500,3994505,C1945091542,2020-01-13 10:00:00,0.5878117477628713,Medium,Pending,INV_2,2020-01-02 19:21:00,2020-01-02 19:52:00,31,Fraud
501,3994691,C190554010,2020-01-13 10:00:00,0.4999442591681318,Medium,Pending,INV_21,2020-01-02 19:54:00,2020-01-02 20:06:00,12,Fraud
502,3994692,C1732390561,2020-01-13 10:00:00,0.5512693075150086,Medium,Pending,INV_16,2020-01-02 20:36:00,2020-01-02 22:59:00,143,Fraud
503,3995775,C920507021,2020-01-13 10:00:00,0.4151999065727759,Medium,Pending,INV_4,2020-01-02 20:06:00,2020-01-02 22:46:00,160,False Positive
504,3996007,C431831480,2020-01-13 10:00:00,0.4530382723814912,Medium,Pending,INV_19,2020-01-02 19:41:00,2020-01-02 22:36:00,175,False Positive
505,3996008,C1546307260,2020-01-13 10:00:00,0.4616035114409849,Medium,Pending,INV_7,2020-01-02 20:56:00,2020-01-02 23:39:00,163,Fraud
506,3996489,C480633082,2020-01-13 10:00:00,0.552049144954619,Medium,Pending,INV_8,2020-01-02 20:49:00,2020-01-02 22:14:00,85,False Positive
507,3996490,C1275289547,2020-01-13 10:00:00,0.5384973473711986,Medium,Pending,INV_19,2020-01-02 19:44:00,2020-01-02 22:43:00,179,Fraud
508,3996525,C2004560688,2020-01-13 10:00:00,0.5798297155798122,Medium,Pending,INV_17,2020-01-02 19:50:00,2020-01-02 20:46:00,56,False Positive
509,3996526,C250468227,2020-01-13 10:00:00,0.4687947701321862,Medium,Pending,INV_7,2020-01-02 20:04:00,2020-01-02 20:47:00,43,Fraud
510,3997023,C387653443,2020-01-13 10:00:00,0.4432454938465905,Medium,Pending,INV_8,2020-01-02 20:08:00,2020-01-02 22:50:00,162,False Positive
511,3997024,C689771980,2020-01-13 10:00:00,0.4190329873200003,Medium,Pending,INV_19,2020-01-02 19:33:00,2020-01-02 21:32:00,119,False Positive
512,3997423,C1018418701,2020-01-13 10:00:00,0.5650822409314841,Medium,Pending,INV_24,2020-01-02 21:22:00,2020-01-02 22:52:00,90,Fraud
513,3997559,C1147768581,2020-01-13 10:00:00,0.4161296481992379,Medium,Pending,INV_22,2020-01-02 21:09:00,2020-01-02 21:22:00,13,False Positive
514,3998400,C673859360,2020-01-13 10:00:00,0.4018037928291251,Medium,Pending,INV_3,2020-01-02 20:12:00,2020-01-02 22:37:00,145,False Positive
515,3998415,C1374388388,2020-01-13 10:00:00,0.4364618833612697,Medium,Pending,INV_6,2020-01-02 21:34:00,2020-01-02 22:51:00,77,False Positive
516,3998574,C1259855626,2020-01-13 10:00:00,0.4662951088246522,Medium,Pending,INV_20,2020-01-02 20:50:00,2020-01-02 21:13:00,23,Fraud
517,3998979,C145658684,2020-01-13 10:00:00,0.4191842519730441,Medium,Pending,INV_18,2020-01-02 21:14:00,2020-01-02 21:41:00,27,False Positive
518,3998980,C1103525093,2020-01-13 10:00:00,0.4680262649133051,Medium,Pending,INV_16,2020-01-02 20:44:00,2020-01-02 22:19:00,95,Fraud
519,3998995,C936386692,2020-01-13 10:00:00,0.4089716304818738,Medium,Pending,INV_20,2020-01-02 20:05:00,2020-01-02 22:34:00,149,False Positive
520,4000072,C1298505038,2020-01-13 10:00:00,0.509031147170189,Medium,Pending,INV_20,2020-01-02 21:29:00,2020-01-02 23:02:00,93,False Positive
521,4001359,C872876496,2020-01-13 10:00:00,0.4036917935493729,Medium,Pending,INV_25,2020-01-02 22:40:00,2020-01-03 01:20:00,160,False Positive
522,4001761,C1786916289,2020-01-13 10:00:00,0.5694757023751758,Medium,Pending,INV_14,2020-01-02 21:53:00,2020-01-02 22:12:00,19,False Positive
523,4001762,C1677561922,2020-01-13 10:00:00,0.4404000391662476,Medium,Pending,INV_4,2020-01-02 21:47:00,2020-01-03 00:04:00,137,False Positive
524,4001900,C50633307,2020-01-13 10:00:00,0.4353830416215628,Medium,Pending,INV_11,2020-01-02 22:00:00,2020-01-02 23:35:00,95,Fraud
525,4002093,C594917056,2020-01-13 10:00:00,0.4087949054919144,Medium,Pending,INV_2,2020-01-02 21:50:00,2020-01-02 22:59:00,69,Fraud
526,4002108,C1391561617,2020-01-13 10:00:00,0.4170104693029491,Medium,Pending,INV_11,2020-01-02 21:59:00,2020-01-02 23:41:00,102,Fraud
527,4002132,C1311963329,2020-01-13 10:00:00,0.4756180656139605,Medium,Pending,INV_7,2020-01-02 22:08:00,2020-01-02 23:37:00,89,False Positive
528,4002351,C1129563863,2020-01-13 10:00:00,0.4532389402740429,Medium,Pending,INV_22,2020-01-02 21:26:00,2020-01-02 22:32:00,66,False Positive
529,4002770,C1785839533,2020-01-13 10:00:00,0.419750032585247,Medium,Pending,INV_24,2020-01-02 22:21:00,2020-01-03 00:53:00,152,Fraud
530,4003263,C302949052,2020-01-13 10:00:00,0.4108387120372958,Medium,Pending,INV_20,2020-01-02 21:49:00,2020-01-03 00:11:00,142,Fraud
531,4003371,C1510283995,2020-01-13 10:00:00,0.5438052738000254,Medium,Pending,INV_25,2020-01-02 21:56:00,2020-01-02 23:57:00,121,False Positive
532,4003614,C850555360,2020-01-13 10:00:00,0.410795719806364,Medium,Pending,INV_20,2020-01-02 22:43:00,2020-01-03 00:58:00,135,Fraud
533,4003692,C72331908,2020-01-13 10:00:00,0.4287413422150787,Medium,Pending,INV_15,2020-01-02 22:53:00,2020-01-03 00:31:00,98,Fraud
534,4003693,C2084924681,2020-01-13 10:00:00,0.4274022164196971,Medium,Pending,INV_11,2020-01-02 22:33:00,2020-01-03 01:15:00,162,Fraud
535,4004373,C1785610229,2020-01-13 10:00:00,0.4565335972360033,Medium,Pending,INV_1,2020-01-02 22:00:00,2020-01-02 23:43:00,103,Fraud
536,4004374,C1576649855,2020-01-13 10:00:00,0.4403110190785343,Medium,Pending,INV_18,2020-01-02 23:24:00,2020-01-03 00:03:00,39,False Positive
537,4004959,C528034819,2020-01-13 10:00:00,0.5294672756236326,Medium,Pending,INV_21,2020-01-02 22:32:00,2020-01-02 23:08:00,36,Fraud
538,4004974,C434906044,2020-01-13 10:00:00,0.4026603988915735,Medium,Pending,INV_2,2020-01-02 23:14:00,2020-01-02 23:24:00,10,Fraud
539,4006049,C1753244211,2020-01-13 10:00:00,0.6748165529858409,Medium,Pending,INV_22,2020-01-02 23:38:00,2020-01-03 02:13:00,155,Fraud
540,4006050,C799495205,2020-01-13 10:00:00,0.4738710539267532,Medium,Pending,INV_22,2020-01-02 22:39:00,2020-01-03 01:13:00,154,False Positive
541,4006394,C1609437529,2020-01-13 10:00:00,0.4824723537831482,Medium,Pending,INV_15,2020-01-02 22:49:00,2020-01-03 00:25:00,96,Fraud
542,4006587,C146260131,2020-01-13 10:00:00,0.6016769015917092,Medium,Pending,INV_12,2020-01-02 22:31:00,2020-01-03 00:25:00,114,False Positive
543,4006588,C153108599,2020-01-13 10:00:00,0.4415433028835307,Medium,Pending,INV_14,2020-01-02 22:41:00,2020-01-03 00:59:00,138,Fraud
544,4006835,C643740020,2020-01-13 10:00:00,0.4123550428891843,Medium,Pending,INV_19,2020-01-02 22:31:00,2020-01-03 00:05:00,94,Fraud
545,4007155,C1291583449,2020-01-13 10:00:00,0.4266899819664418,Medium,Pending,INV_17,2020-01-02 22:07:00,2020-01-03 00:25:00,138,False Positive
546,4010048,C2104932733,2020-01-13 10:00:00,0.4810236202385941,Medium,Pending,INV_1,2020-01-02 23:03:00,2020-01-03 01:14:00,131,Fraud
547,4010375,C1098888868,2020-01-13 10:00:00,0.5976984537408281,Medium,Pending,INV_15,2020-01-02 23:55:00,2020-01-03 01:01:00,66,False Positive
548,4011802,C331500736,2020-01-13 11:00:00,0.4204216938432158,Medium,Pending,INV_8,2020-01-02 23:28:00,2020-01-03 00:33:00,65,False Positive
549,4011956,C1313169305,2020-01-13 11:00:00,0.495695321531387,Medium,Pending,INV_8,2020-01-02 22:32:00,2020-01-03 01:17:00,165,Fraud
550,4011957,C978763175,2020-01-13 11:00:00,0.5739775574691406,Medium,Pending,INV_19,2020-01-02 23:22:00,2020-01-03 01:06:00,104,False Positive
551,4012207,C60200644,2020-01-13 11:00:00,0.5645934963104122,Medium,Pending,INV_12,2020-01-02 23:52:00,2020-01-03 01:13:00,81,False Positive
552,4012208,C1681033826,2020-01-13 11:00:00,0.5304581825743366,Medium,Pending,INV_25,2020-01-03 00:56:00,2020-01-03 02:54:00,118,Fraud
